"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"33",6721,475190,"EDCS-28400162","HD060142",1,50,"C(aio) Allio T(iti) f(ilio) Fab(ia) Luc(a) / veter(ano) leg(ionis) XX / C(aio) Allio Prisco f(ilio) / ann(orum) X Allia C(ai) l(iberta) Mete / patrono et filio / viva b(e)ne merenti / in fronte p(edes) X in agr(o) p(edes) XVI / et C(aio) Allio Vitali filio","C(aio) Allio T(iti) f(ilio) Fab(ia) Luc(o) / veter(ano) leg(ionis) XX / C(aio) Allio Prisco f(ilio) / ann(orum) X Allia C(ai) l(iberta) Mete / patrono et filio / viva b(e)ne merenti / in fronte p(edes) [X in agr(o)] p(edes) XVI / et C(aio) Allio Vi[tal]i fil[i]o","Caio Allio Titi filio Fabia Luco veterano legionis XX Caio Allio Prisco filio annorum X Allia Cai liberta Mete patrono et filio viva bene merenti in fronte pedes X in agro pedes XVI et Caio Allio Vitali filio","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","liberti/libertae, milites, mulieres, praenomen et nomen, tria nomina, viri",44.115501,15.223778,1
"34",6841,475312,"EDCS-10000900","HD018007",1,50,"Stieu Barn/ainu f(ilius) domo / Berea annor(um) / XXX miles / coh(ortis) II Crest/ar(um) stipen[di]o/[rum","Stieu Barn/ainu f(ilius) domo / Ber(o)ea annor(um) / XXX miles / coh(ortis) II Crest/ar(um) stipen[dio]/[rum ------","Stieu Barnainu filius domo Beroea annorum XXX miles cohortis II Crestarum stipendiorum","epitaph","epitaph","stele","Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","milites, nomen singulare, viri",44.115501,15.223778,1
"35",6850,475321,"EDCS-10000911","HD034570",1,50,"L(ucio) Caleio benef/iciario / L(ucius) Valerius Car/idus dec(urio) equi/tum de s(uo) fecit","L(ucio) Caleio benef/iciario / L(ucius) Valerius Car/idus dec(urio) equi/tum de s(uo) fecit","Lucio Caleio beneficiario Lucius Valerius Caridus decurio equitum de suo fecit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","milites, praenomen et nomen, tria nomina, viri",44.115501,15.223778,1
"36",1998,469992,"EDCS-03000738","HD039963",14,50,"[Div]o Aug(usto) et [Rom(ae)] / sacru[m]","[Div]o Aug(usto) et [Romae] / sacru[m] // [Ara]m Geni[o -]/[--- A]ugustam / [coh(ors)? Ga?]llica vol(untariorum?) / [------](?)","Divo Augusto et Romae sacrum Aram Genio Augustam cohors Gallica voluntariorum","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Omis / Almissa / Oneum / Onaeum","Oneum","Omiš",NA,43.4422,16.7019,1
"37",6343,474804,"EDCS-26600656","HD039236",14,54,"Dianae Nemore(n)s(i) / sacrum / Ti(berius) Claudius Claud[i]/anus praef(ectus) coh(ortis) I / Bracaraugust(anorum) / ex voto su(s)cep(to) de suo","Dianae Nemore(n)s(i) / sacrum / Ti(berius) Claudius Claud[i]/anus praef(ectus) coh(ortis) I / Bracaraugust(anorum) / ex voto su(s)cep(to) de suo","Dianae Nemorensi sacrum Tiberius Claudius Claudianus praefectus cohortis I Bracaraugustanorum ex voto suscepto de suo","votive inscription","votive inscription","statue base","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","milites, ordo equester, tria nomina, viri",43.0801,17.625,1
"38",795,468750,"EDCS-28300035","HD058869",9,56,"T(itus) Ancharenus / T(iti) f(ilius) Ser(gia) / dom(o) Laranda / mil(es) leg(ionis) VII an(norum) / XLIV stip(endiorum) XXIII / h(ic) s(itus) e(st)","T(itus) Ancharenus / T(iti) f(ilius) Ser(gia) / dom(o) Laranda / mil(es) leg(ionis) VII an(norum) / XLV stip(endiorum) XXIII / h(ic) s(itus) e(st)","Titus Ancharenus Titi filius Sergia domo Laranda miles legionis VII annorum XLV stipendiorum XXIII hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, praenomen et nomen, viri",43.6139,16.689,1
"39",800,468755,"EDCS-28300040","HD058848",9,56,"C(aius) Iulius C(ai) f(ilius) / V(o)ltinia Clistin/na mil(es) leg(ionis) VII / ann(orum) XL stip(endiorum) XIIX / h(ic) s(itus) e(st)","C(aius) Iulius C(ai) f(ilius) / Ultinia(!) Clistin/na mil(es) leg(ionis) VII / an(orum) XL sti(pendiorum) XIIX / h(ic) s(itus) e(st)","Caius Iulius Cai filius Ultinia Clistinna miles legionis VII anorum XL stipendiorum XIIX hic situs est","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, praenomen et nomen, viri",43.6139,16.689,1
"40",802,468757,"EDCS-28300042","HD058789",9,56,"Q(uintus) Oppius Q(uinti) f(ilius) / Pol(lia) Foro Corne(lii) / signifer leg(ionis) VII / ann(orum) XXX stip(endiorum) VIII / h(ic) s(itus) e(st) heres pos(ui)t","Q(uintus) Oppius Q(uinti) f(ilius) / Pol(lia) Foro Corne(lii) / signifer le&lt;g=C&gt;(ionis) VII / ann(orum) XXX stip(endiorum) VIII / h(ic) s(itus) e(st) heres pos(u)it ","Quintus Oppius Quinti filius Pollia Foro Cornelii signifer le lt g gt ionis VII annorum XXX stipendiorum VIII hic situs est heres posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, praenomen et nomen, viri",43.6139,16.689,1
"41",803,468758,"EDCS-24400345","HD051028",9,56,"L(ucius) Valerius L(uci) f(ilius) Volt(inia) / domo Philippis / mil(es) leg(ionis) VII ann(orum) XXXV / stip(endiorum) XV h(ic) s(itus) e(st) / t(estamento) f(ieri) i(ussit)","L(ucius) Valerius L(uci) f(ilius) Vol(tinia) / domo Philippis / mil(es) leg(ionis) VII ann(orum) XXXV / stip(endiorum) XV h(ic) s(itus) e(st) / t(estamento) f(ieri) i(ussit)","Lucius Valerius Luci filius Voltinia domo Philippis miles legionis VII annorum XXXV stipendiorum XV hic situs est testamento fieri iussit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, praenomen et nomen",43.6139,16.689,1
"42",816,468771,"EDCS-30100403","HD058840",9,56,"Q(uintus) Baebius Q(uinti) f(ilius) Serg(ia) Conan(is) / miles leg(ionis) VII ann(orum) XXXXV / stip(endiorum) XX h(ic) s(itus) e(st) / quamvis lasse viator rogo ne graveris et / tumulum contempla meum lege et moraris iam / aliquid resciveris dum vixi hilaris iucundus amicis / nunc to[rpen]s iaceo hic o[ssa req]u[ies]cunt mea natus / sum C<o=A>n<a=O>nis conditu(s) in Ill<y=U>rico vale et bene / facito vitae dum fatum venit / frater fratri","Q(uintus) Baebius Q(uinti) f(ilius) Serg(ia) Conan(is) / miles leg(ionis) VII ann(orum) XXXXV / stip(endiorum) XX h(ic) s(itus) e(st) / quamvis la[ss]e viator rogo ne graveris et / tumulum contempla meum lege et moraris iam / aliquid resciveris dum vi[x]i [hil]aris iucundus amicis / [nu]nc to[rpen]s iaceo hic o[ssa req]u[ies]cunt mea natus / sum C&lt;o=A&gt;n&lt;a=O&gt;nis conditu(s) [i]n Ill&lt;y=V&gt;rico vale et bene / facito vitae dum fatum venit / frater fratri ","Quintus Baebius Quinti filius Sergia Conanis miles legionis VII annorum XXXXV stipendiorum XX hic situs est quamvis lasse viator rogo ne graveris et tumulum contempla meum lege et moraris iam aliquid resciveris dum vixi hilaris iucundus amicis nunc torpens iaceo hic ossa requiescunt mea natus sum C lt o gt n lt a gt nis conditus in Ill lt y gt rico vale et bene facito vitae dum fatum venit frater fratri","epitaph","epitaph","stele","Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, tria nomina, viri",43.6139,16.689,1
"43",817,468772,"EDCS-30100404","HD058787",9,56,"L(ucius) Cornelius L(uci) f(ilius) / Fab(ia) Heraclea / mil(es) leg(ionis) VII ann(orum) / XXXIII stip(endiorum) XII t(estamento) f(ieri) i(ussit) / Secundus h(eres) p(osuit) / h(ic) s(itus) e(st)","L(ucius) Cornelius L(uci) f(ilius) / Fab(ia) Heraclea / mil(es) leg(ionis) VII ann(orum) / XXXIII stip(endiorum) XI t(estamento) f(ieri) i(ussit) / Secundus h(eres) p(osuit) / h(ic) s(itus) e(st)","Lucius Cornelius Luci filius Fabia Heraclea miles legionis VII annorum XXXIII stipendiorum XI testamento fieri iussit Secundus heres posuit hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, nomen singulare, praenomen et nomen, viri",43.6139,16.689,1
"44",821,468776,"EDCS-30100409","HD058854",9,56,"M(arcus) Vibius M(arci) f(ilius) / Aem(ilia) D<y=U>rra(chio) / mil(es) leg(ionis) VII / ann(orum) XXX stip(endiorum) VII / h(ic) s(itus) e(st) / [3]lius h(eres) p(osuit)","M(arcus) Vibius M(arci) f(ilius) / Aem(ilia) D&lt;y=V&gt;rra(chio) / mil(es) leg(ionis) VII / ann(orum) XXX stip(endiorum) VII / h(ic) s(itus) e(st) / [---]lius h(eres) p(osuit) ","Marcus Vibius Marci filius Aemilia D lt y gt rrachio miles legionis VII annorum XXX stipendiorum VII hic situs est lius heres posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, praenomen et nomen, viri",43.6139,16.689,1
"45",822,468777,"EDCS-30100410","HD058855",9,56,"] / C[3 P]ol(lia) Aese / mil(es) leg(ionis) VII / ann(orum) XXX / stip(endiorum) VII h(ic) s(itus) e(st)","------] / Pol(lia) Aese / mil(es) leg(ionis) VII / ann(orum) XXX / stip(endiorum) VII h(ic) s(itus) e(st)","Pollia Aese miles legionis VII annorum XXX stipendiorum VII hic situs est","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, viri",43.6139,16.689,1
"46",6258,474715,"EDCS-30000205","HD058594",9,56,"Rutilia [3] / v(iva) f(ecit) sibi et Ar[3] / Tusco patri mil(iti) / leg(ionis) VII et A[3] / Primioni f[ilio] / et Rutiliae Fes[tae(?)] / defunctae","Rutilia [---] / v(iva) f(ecit) sibi et Ar[---] / Tusco patr[i ---] / leg(ionis) VII et A[---] / Primioni f[ilio] / et Rutiliae Fes[tae?] / defunctae [---]","Rutilia viva fecit sibi et Ar Tusco patri legionis VII et A Primioni filio et Rutiliae Festae defunctae","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Trogir / Tragurium","Tragurium","Trogir, bei","milites, mulieres, tria nomina, viri",43.5594,16.524,1
"47",2566,470574,"EDCS-08300491","HD003120",42,57,"Hercu(li) / sacrum / [P(ublius)] Plotius |(centurio) leg(ionis) / VII C(laudiae) P(iae) F(idelis) / v(otum) s(olvit) l(ibens) m(erito)","Herculi / sacrum / P(ublius) Plotius |(centurio) leg(ionis) / VII C(laudiae) p(iae) f(idelis) / v(otum) s(olvit) l(ibens) m(erito)","Herculi sacrum Publius Plotius centurio legionis VII Claudiae piae fidelis votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Seget Donji / Tragurium","Tragurium","Seget","milites, praenomen et nomen, viri",43.5594,16.524,1
"48",794,468749,"EDCS-28300034","HD058818",9,69,"L(ucius) Allius L(uci) f(ilius) Fabia / signif(er) leg(ionis) XI / annor(um) XXX stip(endiorum) X / h(ic) s(itus) e(st) / L(ucius) Statienus L(uci) f(ilius) Fabia / Catulus pos(uit)","L(ucius) Allius L(uci) f(ilius) Fabia / signif(er) leg(ionis) XI / annor(um) XXX stip(endiorum) X / h(ic) s(itus) e(st) / L(ucius) Statienus L(uci) f(ilius) Fabi[a] / Catulus pos(uit)","Lucius Allius Luci filius Fabia signifer legionis XI annorum XXX stipendiorum X hic situs est Lucius Statienus Luci filius Fabia Catulus posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, praenomen et nomen, tria nomina, viri",43.6139,16.689,1
"49",797,468752,"EDCS-28300037","HD058879",9,69,"P(ublius) Apulanus P(ubli) f(ilius) / Pol(lia) Sabinus / domo E<p=T>or<e=F>d(ia) / tri(bunus) mil(itum) leg(ionis) XI / N IM","P(ublius) Apulanus P(ubli) f(ilius) / Pol(lia) Sabinus / domo Epored(ia) / tri(bunus) mil(itum) leg(ionis) XI / N IM","Publius Apulanus Publi filius Pollia Sabinus domo Eporedia tribunus militum legionis XI N IM",NA,NA,NA,"Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, ordo equester, ordo senatorius, tria nomina, viri",43.6139,16.689,1
"50",1208,469175,"EDCS-32700571","HD028174",9,69,"L(ucius) Cicereiu[s 3] f(ilius) Ani(ensi) / [3] Fidus Arim(ino) [3] / [3] Cicerei Laevi p[rimipilaris(?)] / leg(ionis) XI [3 et(?)] / [3] Cicerei Ascan[i primipila]ris leg(ionis) XI vi[vus fecit(?)]","L(ucius) Cicereiu[s - f(ilius) Ani(ensis) Lep?]/idus Arim(ini) [mil(es) leg(ionis) XI] / Cicerei Laevi p[rimipilaris] / leg(ionis) XI [---] / Cicerei Ascan[i primipila?]ris leg(ionis) XI VI[---]","Lucius Cicereius filius Aniensis Lepidus Arimini miles legionis XI Cicerei Laevi primipilaris legionis XI Cicerei Ascani primipilaris legionis XI VI",NA,NA,NA,"Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"51",1213,469180,"EDCS-31200486","HD028171",9,69,"P(ublius) Gosseli/us Q(uinti) f(ilius) An(i)e(nsi) / Cre(mona) mil(es) leg(ionis) / XI sig(nifer) an(n)or(um) / XL st(ipendiorum) XIIII / h(ic) s(itus) e(st)","P(ublius) Gosseli/us Q(uinti) f(ilius) An(i)e(nsis) / Cre(mona) mil(es) leg(ionis) / XI sig(nifer) an(n)or(um) / XL st(ipendiorum) XIIII / h(ic) s(itus) e(st)","Publius Gosselius Quinti filius Aniensis Cremona miles legionis XI signifer annorum XL stipendiorum XIIII hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, praenomen et nomen, viri",44.0317,15.9936,1
"52",1242,469209,"EDCS-10101838","HD035392",9,69,"Ter(tius) Baebius C(ai) f(ilius) Sca(ptia) domo Florentia ann(orum) XXXV stip(endiorum) XVII mil(es) leg(ionis) XI cornicen","Ter(tius) Baebius C(ai) f(ilius) Sca(ptia) domo Florentia ann(orum) XXXV stip(endiorum) XVII mil(es) leg(ionis) XI cornicen","Tertius Baebius Cai filius Scaptia domo Florentia annorum XXXV stipendiorum XVII miles legionis XI cornicen","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Ervenik","milites, praenomen et nomen, viri",44.0317,15.9936,1
"53",1459,469437,"EDCS-32300039","HD028011",9,69,"Q(uintus) Gavius / Q(uinti) f(ilius) Arn(ensi) / Optatus / domo Brixel(lo) / mil(es) leg(ionis) XI / an(norum) XXXIII / stip(endiorum) XIII h(ic) s(itus) e(st)","Q(uintus) Gavius / Q(uinti) f(ilius) Arn(ensis) / Optatus / dom(o) Brixel(lo) / mil(es) leg(ionis) XI / an(norum) XXXIII / stip(endiorum) XIII h(ic) s(itus) e(st)","Quintus Gavius Quinti filius Arnensis Optatus domo Brixello miles legionis XI annorum XXXIII stipendiorum XIII hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Knin / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"54",1834,469824,"EDCS-30600027","HD061523",9,69,"P(ublius) Fanniu[s] / Ani(ensi) Cremon(a) / eq(ues) leg(ionis) XI an(norum) / XXIX stip(endiorum) XII / h(ic) s(itus) e(st) f(rater?) f(ratri?) pos(uit) / hospes resiste et tumulum / contempla meum mora/[re gressu]m litteras nos/[tras lege] mando et ST/[3]S alter / [ // II legem [3]/tus aliqui [3] / facit titulum intuere / scriptum quo fato occidi / rumore sancto Il(l)yrici / iaceo in solo infunde / lacr<i=V>mas quisquis es / [3] misericors aetate / [3] ceciderunt mecum / [3] quo animo vive vitam / [3] fieri [ // OIAM / CNORIS AL / R quaedam / SADEMII / nomen in p(ace) / quorum // Prima NOC / vivo fieri / satis","P(ublius) Fanniu[s] / Ani(ensis) Cremon(a) / eq(ues) leg(ionis) XI an(norum) / XXIX stip(endiorum) XII / h(ic) s(itus) e(st) f(rater?) f(ratri?) pos(uit) / hospes resiste et tumulum / contempla meum mora/[re gressu]m litteras nos/[tras lege] mando et st/[ilo? consigne?]s alter / [ut? sciat? ------ // ------]/ I(?)I(?) legem [--- nam? fa?]/tus aliqui[d? ex? improviso?] / facit titulum intuere / scriptum quo fato occidi / rumore sancto Il(l)yrici / iaceo in solo infunde / lacrumas(!) quisquis es / [mihi] misericors aetate / [cuncta] ceciderunt mecum / [brevi ae]quo animo vive vitam / [quoad] fieri [potest] / [------ // ------] / [---]OIAM[---] / [---]C(?)NORIS AL[---] / [---]R quaedam [---] / [---]SADEMII[---] / [---] nomen in P[---] / [---] quorum [---] / [------ // ------] / [---]prima noc[te ---] / [---] vivo fieri [---] / [---] satis [---] / [------","Publius Fannius Aniensis Cremona eques legionis XI annorum XXIX stipendiorum XII hic situs est frater fratri posuit hospes resiste et tumulum contempla meum morare gressum litteras nostras lege mando et stilo consignes alter ut sciat II legem nam fatus aliquid ex improviso facit titulum intuere scriptum quo fato occidi rumore sancto Illyrici iaceo in solo infunde lacrumas quisquis es mihi misericors aetate cuncta ceciderunt mecum brevi aequo animo vive vitam quoad fieri potest OIAM CNORIS AL R quaedam SADEMII nomen in P quorum prima nocte vivo fieri satis","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Mokro Polje / Burnum","Burnum","Ervenik","milites, praenomen et nomen, viri",44.0317,15.9936,1
"55",1844,469834,"EDCS-30600029","HD061471",9,69,"A(ulus) Sentius A(uli) f(ilius) / Pom(ptina) Arreti(o) / vet(eranus) leg(ionis) XI h(ic) s(itus) e(st) t(estamento) f(ieri) i(ussit) / hic est occisus / finibus Varvari/norum in agello / secus Titum flu/men ad petram / longam f(aciendum) c(uravit) her(es) / Q(uintus) Calventius L(uci) f(ilius) Vitalis","A(ulus) Sentius A(uli) f(ilius) / Pom(ptina) Arreti(o) / vet(eranus) leg(ionis) XI h(ic) s(itus) e(st) t(estamento) f(ieri) i(ussit) / hic est occisus / finibus Varvari/norum in agello / secus Titum flu/men ad Petram / Longam f(aciendum) c(uravit) her(es) / Q(uintus) Calventius L(uci) f(ilius) Vitalis","Aulus Sentius Auli filius Pomptina Arretio veteranus legionis XI hic situs est testamento fieri iussit hic est occisus finibus Varvarinorum in agello secus Titum flumen ad Petram Longam faciendum curavit heres Quintus Calventius Luci filius Vitalis","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Mratovo / Burnum",NA,"Promina","milites, praenomen et nomen, viri",43.9559481,16.0454253,1
"56",1617,469599,"EDCS-28400308","HD061820",14,69,"]VIII[3]I / L(ucius) Veratius L(uci) f(ilius) / Cla(udia) Otho mil(es) / [l]eg(ionis) XI an(norum) XX / d(edicavit?)","[---]VIII[--]I / L(ucius) Veratius L(uci) f(ilius) / Cla(udia) Otho mil(es) / [l]eg(ionis) XI an(norum) XX / d(edicavit?)","VIII I Lucius Veratius Luci filius Claudia Otho miles legionis XI annorum XX dedicavit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Labin / Alvona","Albona","Labin","milites, tria nomina, viri",45.0949,14.1232,1
"57",288,468221,"EDCS-31200488","HD061355",42,69,"M(arcus) Valerius / Liberalis / m(iles) leg(ionis) XI Cl(audiae) P(iae) F(idelis) / an(n)oru(m) XIIX st(ipendiorum) II / domu Cl(audia) Aequo / mater M(arci) viro et / sib(i) et filio","M(arcus) Valerius / Liberalis / m(iles) leg(ionis) XI Cl(audiae) p(iae) f(idelis) / an(n)oru(m) XIIX sti(pendii) I / domu Cl(audia) Aequo / mater m(emoriae?) viro et / sib(i) et filio","Marcus Valerius Liberalis miles legionis XI Claudiae piae fidelis annorum XIIX stipendii I domu Claudia Aequo mater memoriae viro et sibi et filio","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Burnum","Burnum","Kistanje","milites, mulieres, tria nomina, viri",44.0317,15.9936,1
"58",289,468222,"EDCS-31200489","HD061356",42,69,"L(ucius) Val(erius) Maximus Va/lerio Proclo ann(orum) IXXX / leg(ionis) XI C(laudiae) P(iae) F(idelis) d(imisso) [h(onesta) m(issione) e]t Val/giae vet(?) en[3 V]aleriae / Proclinae nepti / Annucu[3] <e=F>(gregiae) m(emoriae) v(ir) / p(ie) f(ecit)","L(ucius) Val(erius) Maximus Va/lerio Proclo ann(orum) IXXX / leg(ionis) XI C(laudiae) p(iae) f(idelis) D[---]T Val(eriae) / GIAE VET EN [V]aleriae / Proclinae nepti / ann(orum) V CV[---] F(---) M(---) V(---) / p(---) f(ecit)","Lucius Valerius Maximus Valerio Proclo annorum IXXX legionis XI Claudiae piae fidelis D T Valeriae GIAE VET EN Valeriae Proclinae nepti annorum V CV F M V p fecit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Burnum","Ninia","Knin","milites, mulieres, ordo equester, tria nomina, viri",44.0408,16.1994,1
"59",290,468223,"EDCS-31200490","HD058298",42,69,"] / L(ucius) [3] / Men(enia) V[ero(?)] / Feltr(ia) mil(es) / leg(ionis) XI C(laudiae) P(iae) F(idelis) / stip(endiorum) XVI / her(es) posu(it)","------] / L(?)[---] / Men(enia) V[---] / Feltr(ia) mil(es) / leg(ionis) XI C(laudiae) p(iae) f(idelis) / stip(endiorum) XVI / her(es) posu(it)","L Menenia V Feltria miles legionis XI Claudiae piae fidelis stipendiorum XVI heres posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"60",291,468224,"EDCS-30200436","HD035397",42,69,"[L(uci) V]iri L(uci) f(ilii) Pob(lilia) / Novici Vero(na) / mil(itis) leg(ionis) XI C(laudiae) P(iae) F(idelis) / |(centuria) Aquili Fro(ntonis) / stip(endiorum) XXII / h(eres) f(aciendum) c(uravit)","[L(uci)? V?]iri L(uci) f(ili) Pob(lilia) / Novici Vero(na) / mil(itis) leg(ionis) XI C(laudiae) p(iae) f(idelis) / |(centuria) Aquili Fro(ntonis) / stip(endiorum) XXII / h(eres) f(aciendum) c(uravit)","Luci Viri Luci fili Poblilia Novici Verona militis legionis XI Claudiae piae fidelis centuria Aquili Frontonis stipendiorum XXII heres faciendum curavit","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"61",1156,469122,"EDCS-41300187","HD039871",42,69,"L(ucius) Tertius L(uci?) f(ilius) / Ser(gia) Tertianus / Heraclea mil(es) / leg(ionis) XI C(laudiae) [P(iae) F(idelis)] / ann(orum) XL / [stip(endiorum)] XVII / t(estamento) f(ieri) i(ussit) / L(ucius) Ponponius(!) / Polio(!) h(eres) p(onendum) c(uravit)","L(ucius) Tertius L(uci)(?) f(ilius) / Ser(gia) Tertianus / Heraclea &lt;mil=NV&gt;(es) / leg(ionis) XI C(laudiae) [p(iae)] f(idelis) / ann(orum) XL / [stip(endiorum)] XVII / t(estamento) f(ieri) i(ussit) / L(ucius) Ponponius(!) / Pol(l)io h(eres) p(onendum) c(uravit) ","Lucius Tertius Luci filius Sergia Tertianus Heraclea lt milV gt es legionis XI Claudiae piae fidelis annorum XL stipendiorum XVII testamento fieri iussit Lucius Ponponius Pollio heres ponendum curavit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"62",1177,469144,"EDCS-28300168","HD061411",42,69,"Q(uintus) Valerius / Q(uinti) f(ilius) Ani(ensi) Niger / domo Foro / Iu[l]i vet(eranus) leg(ionis) X[I] / C(laudiae) P(iae) F(idelis) ann(orum) XLV / stip(endiorum) XXIIII h(ic) s(itus) e(st) / t(estamento) f(ieri) i(ussit) C(aius) P(ontius) / et Q(uintus) Gussius [h(eredes) f(ecerunt)]","Q(uintus) Valerius / Q(uinti) f(ilius) Ani(ensis) Niger / domo Foro / Iu[l]i(i) vet(eranus) leg(ionis) X[I] / C(laudiae) p(iae) f(idelis) ann(orum) XLV / stip(endiorum) XXIIII h(ic) s(itus) e(st) / t(estamento) f(ieri) i(ussit) C(aius) Pontius / et Q(uintus) Gussius h(eredes) f(ecerunt)","Quintus Valerius Quinti filius Aniensis Niger domo Foro Iulii veteranus legionis XI Claudiae piae fidelis annorum XLV stipendiorum XXIIII hic situs est testamento fieri iussit Caius Pontius et Quintus Gussius heredes fecerunt","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Ivosevci / Burnum","Ninia","Knin","milites, praenomen et nomen, tria nomina, viri",44.0408,16.1994,1
"63",1187,469154,"EDCS-31400326","HD061449",42,69,"L(ucius) Va[leri]us L(uci) f(ilius) / Vo[lt(inia) V]erus / dom(o) [Lu]co Au[g(usti)] / mi[l(es) leg(ionis)] VI[I] C(laudiae) P(iae) <F=B>(idelis) / ann(orum) [3]I stip(endiorum) / XVI h[(ic)] s[it(us)] e(st) / <t=I>(estamento) f(ieri) [i(ussit)] P(ublius) [A]nnius / Aqu[3] f(aciendum) c(uravit)","L(ucius) Va[leri]us L(uci) f(ilius) / Vo[lt(inia) V]erus / domo [L]uco Au[g(usti)] / mi[l(es) leg(ionis)] &lt;X=V&gt;I C(laudiae) p(iae) &lt;f=B&gt;(idelis) / ann(orum) [---]I stip(endiorum) / XVI[I](?) h(ic) s[it(us)] e(st) / &lt;t=I&gt;(estamento) f(ieri) &lt;i=P&gt;(ussit) P(ublius) [A]nnius / Aqu[ila?] f(aciendum) c(uravit) ","Lucius Valerius Luci filius Voltinia Verus domo Luco Augusti miles legionis lt X gt I Claudiae piae lt f gt idelis annorum I stipendiorum XVII hic situs est lt t gt estamento fieri lt i gt ussit Publius Annius Aquila faciendum curavit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Ervenik","milites, tria nomina, viri",44.0317,15.9936,1
"64",1209,469176,"EDCS-32700572","HD055081",42,69,"C(aius) Coccius / C(ai) f(ilius) Vetur(ia) / [T]ertius Plac(entia) / mil(es) leg(ionis) XI C(laudiae) P(iae) F(idelis) / stip(endiorum) XII |(centuria) Caecil(i) / Sabini benef(iciarius) / tribuni / [h(eres)] f(aciendum) c(uravit)","C(aius) Coccius / C(ai) f(ilius) Vetur(ia) / [T]ertius Plac(entia) / mil(es) leg(ionis) XI C(laudiae) p(iae) f(idelis) / stip(endiorum) XII |(centuria) Caecil(i) / Sabini benef(iciarius) / tribuni / [h(eres)] f(aciendum) c(uravit)","Caius Coccius Cai filius Veturia Tertius Placentia miles legionis XI Claudiae piae fidelis stipendiorum XII centuria Caecili Sabini beneficiarius tribuni heres faciendum curavit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
